lag_days,n,correlation,window_id,predictor,response,method,rain_definition,predictor_transformation,response_transformation,prewhitening_ar1_phi
0,367,-0.04878322650507147,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
1,365,0.012078322009246672,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
2,363,0.012036144068394799,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
3,361,-0.002324163974838553,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
4,359,0.006045270417188049,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
5,357,0.016269295502194803,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
6,355,0.046236091180657725,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
7,353,0.006995851459772841,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
8,351,0.004537067228404028,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
9,349,-0.04463161945398974,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
10,347,-0.016983584111267765,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
11,345,-0.013851483022551089,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
12,343,-0.004836719392279205,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
13,341,-0.013920745604069126,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
14,339,0.011414007491178583,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
15,337,0.008142873292357867,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
16,335,-0.022430403985394566,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
17,333,-0.04639449672781855,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
18,331,0.02180423086141785,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
19,329,0.02595278443387956,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
20,327,0.005824828923602915,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
21,325,0.029569702703935514,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
22,323,0.036178670695863335,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
23,321,0.0057498165044344365,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
24,319,0.02098134755122604,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
25,317,-0.0009736054213373107,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
26,315,-0.013652232593855628,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
27,313,-0.00836351215780071,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
28,311,0.011576936511545713,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
29,309,-0.008648799215636348,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
30,307,-0.010730435926651181,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
0,363,-0.044005298750283056,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
1,361,0.01958166141815022,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
2,359,0.01496244904062642,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
3,357,-0.005480856285625013,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
4,355,0.010374985652745175,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
5,353,-0.010650093086204338,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
6,351,0.051849080274780114,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
7,349,0.0038997948550818515,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
8,347,0.012823562589503403,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
9,345,-0.04610070929662714,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
10,343,-0.015627785493640033,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
11,341,-0.012771571543246154,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
12,339,-0.000640474570713655,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
13,337,-0.018349875992558943,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
14,335,0.01606913474413305,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
15,333,0.016172962871258724,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
16,331,-0.005555249011151707,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
17,329,-0.05495903456385359,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
18,327,0.008020084751295542,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
19,325,0.030214316609251984,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
20,323,-0.0010256050559474944,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
21,321,0.029486107164516207,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
22,319,0.021965363372909663,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
23,317,0.004613528347581924,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
24,315,0.023080008875919905,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
25,313,0.0017838377808577035,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
26,311,-0.01754123007449611,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
27,309,0.01578768159103068,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
28,307,-0.006825718452127925,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
29,305,0.0055606245827473,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
30,303,-0.0053605475823778215,toe_pre_topple_post_rain_resume,toe_M1_A,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.11815447963563319
0,370,0.40198541259533704,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
1,368,0.41598397805243004,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
2,366,0.4282160593539359,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
3,364,0.4429714406135056,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
4,362,0.4554465610265431,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
5,360,0.46030805904312705,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
6,358,0.4633852905538121,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
7,356,0.4646528659671384,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
8,354,0.4659346856732832,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
9,352,0.4685572068128209,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
10,350,0.4719643011167829,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
11,348,0.4744466793333874,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
12,346,0.48415351387705163,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
13,344,0.49209561809596064,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
14,342,0.4979595166210353,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
15,340,0.5013801857793276,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
16,338,0.5079252135046101,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
17,336,0.5145367243651183,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
18,334,0.5170311113589273,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
19,332,0.5226876265965054,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
20,330,0.5294342207435538,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
21,328,0.5321116082775962,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
22,326,0.528836845179057,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
23,324,0.5260139668258856,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
24,322,0.5236968626365791,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
25,320,0.5249629858939217,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
26,318,0.5281208709528764,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
27,316,0.5320641783001226,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
28,314,0.5360619280932032,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
29,312,0.5454626056991893,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
30,310,0.5552748727688339,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
0,367,-0.03352773444808933,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
1,365,-0.02423433581333979,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
2,363,0.0027661916985194644,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
3,361,-0.0048307186139903155,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
4,359,-0.0020359695341436064,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
5,357,0.02387782956308899,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
6,355,0.031991600798979995,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
7,353,0.001725270988251802,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
8,351,-0.014348665111892853,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
9,349,-0.024797307734642022,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
10,347,-0.010881480096382986,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
11,345,-0.011032751513286292,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
12,343,0.0010078196831967198,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
13,341,0.0003649197514277617,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
14,339,0.018964758686300907,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
15,337,0.01003752704189381,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
16,335,-0.01814874383347416,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
17,333,-0.018350213934737493,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
18,331,0.01872223998563344,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
19,329,0.03947795470887782,toe_pre_topple_post_rain_resume,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
